is_testdata,Material Composition,EnergyAboveHull (meV/atom),Coeficient of Thermal Expansion (10^-6 K-1)_AB_avg,Asite_HHIp_min,host_Bsite0_IsFCC,Asite_HHIp_weighted_avg, BP (K)_AB_avg,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_max,host_Bsite0_Group,Asite_Ionic Radius (angstroms)_range,Bsite_IsFCC_weighted_avg,MendeleevNumber_AB_avg,Asite_HHIr_min,Bsite_NUnfilled_weighted_avg,BCCenergy_pa_AB_avg,Bsite_Electro-  negativity_max,Asite_electrical conductivity_max,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,host_Bsite0_NUnfilled,Bsite_NUnfilled_min,Asite_GSenergy_pa_max,host_Bsite0_NdUnfilled,Heat of Vaporization_AB_avg,Asite_ BP (K)_weighted_avg,Bsite_Group_max,Second Ionization Potential  (V)_AB_avg,At. Radius   (angstroms)_AB_avg,Asite_shannon_radii_range,Asite_BCCenergydiff_min,Asite_HHIr_weighted_avg,Bsite_Group_weighted_avg,Asite_ BP (K)_max,host_Bsite0_At. Radius   (angstroms),num_of_atoms_host_Asite0,Bsite_IsBCC_weighted_avg,HHIp_AB_avg,Bsite_NdUnfilled_weighted_avg,Bsite_NdValence_weighted_avg,BCCfermi_AB_ratio,Asite_NUnfilled_max,Bsite_Heat of Vaporization_weighted_avg,Asite_BCCenergy_pa_max,Asite_BCCvolume_pa_range,MendeleevNumber_AB_ratio,num_of_atoms_host_Bsite0,host_Bsite0_NdValence,Bsite_BCCvolume_pa_max,Bsite_IsFCC_max,Asite_IsRareEarth_max,BCCenergydiff_AB_diff,Asite_heat of fusion_min,GSenergy_pa_AB_avg,Bsite_BCCfermi_weighted_avg,Atomic Radius (Å)_AB_avg,Bsite_Most stable oxidation State_range,Asite_Ionic Radius (angstroms)_min,Asite_MendeleevNumber_min,BCCfermi_AB_avg,num_of_atoms_host_Asite0,Electron Affinity (kJ/mol)_AB_avg,heat of fusion_AB_diff,Bsite_thermal conductivity_max,Bsite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,Asite_electrical conductivity_weighted_avg,First Ionization Potential (V)_AB_avg,Asite_ICSDVolume_range,Electro-  negativity_AB_diff,Bsite_NdValence_max,host_Bsite0_BCCenergy_pa,num_of_atoms_host_Bsite0,Asite_NUnfilled_weighted_avg,Asite_thermal conductivity_max
0,Y6Mn6Nb2Zn2O24,88.46084748,17.0625,160,0,775,2966.625,30.2,7,0.28,0,38.5,190,5.5,-7.110317234,1.6,16.9,16.025,5,5,-1.239999915,5,330.565,3003.25,7,14.4905,1.97375,0.175,0.082908415,242.5,6.5,3611,1.79,6,1,553.75,5.25,4.75,0.492688818,9,337.33,-1.1570915,18.37,0.517241379,6,5,18.18,0,0,0.000668964,7.38,-7.223602065,6.906662528,1.488875,1,0.74,12,5.154748964,6,12,-1.49875,53.7,18.1,5.575,7.214875,17.8,-0.1175,5,-8.87041076,6,6.75,116
0,Y6Mn8Zn2O24,77.04502053,18.8625,160,0,775,2619.125,30.2,7,0.28,0,39.125,190,5,-6.957453388,1.55,16.9,16.025,5,5,-1.239999915,5,271.77,3003.25,7,14.6555,1.9375,0.175,0.082908415,242.5,7,3611,1.79,6,1,467.5,5,5,0.449222594,9,219.74,-1.1570915,18.37,0.504807692,8,5,10.51,0,0,-0.018100348,7.38,-7.08950753,7.57494268,1.46525,0,0.74,12,5.48888904,6,0,0.03375,7.82,21.7,5.575,7.28425,17.8,-0.11125,5,-8.87041076,8,6.75,116
1,Y6Nb2Zn2Co6O24,119.6575878,13.8,160,0,775,3307.125,30.2,9,0.28,0,40.75,190,4,-6.401445663,1.88,16.9,16.025,3,3,-1.239999915,3,388.15,3003.25,9,15.023,1.92875,0.175,0.082908415,242.5,8,3611,1.67,6,0.25,494.9125,3.75,6.25,0.583600005,9,452.5,-1.1570915,18.37,0.475113122,6,7,18.18,0,0,0.019363432,7.38,-6.496036026,5.830766573,1.49375,3,0.74,12,4.616800986,6,38.25,-2.08,100,11.575,5.575,7.37425,17.8,-0.24125,7,-6.98008657,6,6.75,116
0,Y6Nb2Zn2Fe6O24,209.8826285,13.35,160,0,775,3262.125,30.2,8,0.28,0,39.625,190,4.75,-6.890969834,1.83,16.9,16.025,4,4,-1.239999915,4,379.225,3003.25,8,14.693,1.9475,0.175,0.082908415,242.5,7.25,3611,1.72,6,1,583.75,4.5,5.5,0.5611466,9,434.65,-1.1570915,18.37,0.495283019,6,6,18.18,0,0,0.056976898,7.38,-6.947946731,6.06407559,1.48925,2,0.74,12,4.733455495,6,21,-1.18375,80.2,10.675,5.575,7.378,17.8,-0.2225,6,-8.28548436,6,6.75,116
0,Y6Nb2Zn2Ni6O24,165.7936524,13.95,160,1,775,3255.375,30.2,10,0.28,0.75,41.875,190,3.25,-5.823590339,1.91,16.9,16.025,2,2,-1.239999915,2,389.725,3003.25,10,15.4385,1.91,0.175,0.082908415,242.5,8.75,3611,1.62,6,0.25,531.25,3,7,0.674189263,9,455.65,-1.1570915,18.37,0.456521739,6,8,18.18,1,0,0.016782324,7.38,-5.92076181,5.0472999,1.491125,3,0.74,12,4.22506765,6,53.625,-2.45875,90.7,11.875,5.575,7.289875,17.8,-0.2525,8,-5.43913904,6,6.75,116
0,Y6Ta2Mn6Zn2O24,80.94033473,16.9375,160,0,775,3056,30.2,7,0.28,0,38.625,190,5.5,-7.330076985,1.55,16.9,16.025,5,5,-1.239999915,5,336.4275,3003.25,7,12.7005,1.975,0.175,0.082908415,242.5,6.5,3611,1.79,6,1,476.25,5.5,4.5,0.483338908,9,349.055,-1.1570915,18.37,0.514705882,6,5,18.12,0,0,0.000668964,7.38,-7.443361816,7.040267898,1.489,1,0.74,12,5.221551649,6,7.5,-2.63625,57.5,17.85,5.575,7.341125,17.8,-0.105,5,-8.87041076,6,6.75,116
0,Y6Ta2Zn2Co6O24,114.3679263,13.675,160,0,775,3396.5,30.2,9,0.28,0,40.875,190,4,-6.621205414,1.88,16.9,16.025,3,3,-1.239999915,3,394.0125,3003.25,9,13.233,1.93,0.175,0.082908415,242.5,8,3611,1.67,6,0.25,417.4125,4,6,0.570527028,9,464.225,-1.1570915,18.37,0.472972973,6,7,18.12,0,0,0.019363432,7.38,-6.715795777,5.964371943,1.493875,3,0.74,12,4.683603671,6,33.75,-3.2175,100,11.325,5.575,7.5005,17.8,-0.22875,7,-6.98008657,6,6.75,116
1,Y6Ta2Zn2Fe6O24,127.740217,13.225,160,0,775,3351.5,30.2,8,0.28,0,39.75,190,4.75,-7.110729585,1.83,16.9,16.025,4,4,-1.239999915,4,385.0875,3003.25,8,12.903,1.94875,0.175,0.082908415,242.5,7.25,3611,1.72,6,1,506.25,4.75,5.25,0.549049785,9,446.375,-1.1570915,18.37,0.492957746,6,6,18.12,0,0,0.056976898,7.38,-7.167706483,6.19768096,1.489375,2,0.74,12,4.80025818,6,16.5,-2.32125,80.2,10.425,5.575,7.50425,17.8,-0.21,6,-8.28548436,6,6.75,116
1,Y6Ta2Zn2Ni6O24,156.9412409,13.825,160,1,775,3344.75,30.2,10,0.28,0.75,42,190,3.25,-6.04335009,1.91,16.9,16.025,2,2,-1.239999915,2,395.5875,3003.25,10,13.6485,1.91125,0.175,0.082908415,242.5,8.75,3611,1.62,6,0.25,453.75,3.25,6.75,0.656803246,9,467.375,-1.1570915,18.37,0.454545455,6,8,18.12,1,0,0.016782324,7.38,-6.140521561,5.18090527,1.49125,3,0.74,12,4.291870335,6,49.125,-3.59625,90.7,11.625,5.575,7.416125,17.8,-0.24,8,-5.43913904,6,6.75,116
0,Y6Ti2Mn6Zn2O24,74.58551681,17.225,160,0,775,2784.75,30.2,7,0.28,0,38,190,5.75,-6.806310556,1.55,16.9,16.025,5,5,-1.239999915,5,297.4525,3003.25,7,14.398,1.96375,0.175,0.082908415,242.5,6.25,3611,1.79,6,0.75,461.25,5.75,4.25,0.529604013,9,271.105,-1.1570915,18.37,0.527638191,6,5,16.84,0,0,-0.013575913,7.38,-6.933840264,6.425244748,1.49125,0,0.74,12,4.914040074,6,2.5,-0.46125,21.9,18.425,5.575,7.207375,17.8,-0.11,5,-8.87041076,6,6.75,116
0,Y6Ti2Zn2Co6O24,103.9649939,13.9625,160,0,775,3125.25,30.2,9,0.28,0,40.25,190,4.25,-6.097438985,1.88,16.9,16.025,3,3,-1.239999915,3,355.0375,3003.25,9,14.9305,1.91875,0.175,0.082908415,242.5,7.75,3611,1.67,6,0,402.4125,4.25,5.75,0.636121429,9,386.275,-1.1570915,18.37,0.483870968,6,7,16.84,0,0,0.005118556,7.38,-6.206274224,5.349348793,1.496125,2,0.74,12,4.376092096,6,28.75,-1.0425,100,11.9,5.575,7.36675,17.8,-0.23375,7,-6.98008657,6,6.75,116
0,Y6Ti2Zn2Fe6O24,70.6664565,13.5125,160,0,775,3080.25,30.2,8,0.28,0,39.125,190,5,-6.586963156,1.83,16.9,16.025,4,4,-1.239999915,4,346.1125,3003.25,8,14.6005,1.9375,0.175,0.082908415,242.5,7,3611,1.72,6,0.75,491.25,5,5,0.609536804,9,368.425,-1.1570915,18.37,0.504807692,6,6,16.84,0,0,0.042732021,7.38,-6.65818493,5.58265781,1.491625,1,0.74,12,4.492746605,6,11.5,-0.14625,80.2,11,5.575,7.3705,17.8,-0.215,6,-8.28548436,6,6.75,116
0,Y6Ti2Zn2Ni6O24,174.631224,14.1125,160,1,775,3073.5,30.2,10,0.28,0.75,41.375,190,3.5,-5.519583661,1.91,16.9,16.025,2,2,-1.239999915,2,356.6125,3003.25,10,15.346,1.9,0.175,0.082908415,242.5,8.5,3611,1.62,6,0,438.75,3.5,6.5,0.745274475,9,389.425,-1.1570915,18.37,0.46460177,6,8,16.84,1,0,0.002537448,7.38,-5.631000009,4.56588212,1.4935,2,0.74,12,3.98435876,6,44.125,-1.42125,90.7,12.2,5.575,7.282375,17.8,-0.245,8,-5.43913904,6,6.75,116
0,Y6Zn2Co8O24,119.2983735,14.5125,160,0,775,3073.125,30.2,9,0.28,0,42.125,190,3,-6.012291293,1.88,16.9,16.025,3,3,-1.239999915,3,348.55,3003.25,9,15.3655,1.8775,0.175,0.082908415,242.5,9,3611,1.67,6,0,389.05,3,7,0.554170287,9,373.3,-1.1570915,18.37,0.452586207,8,7,10.44,0,0,0.00682561,7.38,-6.119419478,6.14041474,1.47175,0,0.74,12,4.77162507,6,35,-0.74125,100,13,5.575,7.49675,17.8,-0.27625,7,-6.98008657,8,6.75,116
1,Y6Zn2Fe8O24,93.38585243,13.9125,160,0,775,3013.125,30.2,8,0.28,0,40.625,190,4,-6.664990188,1.83,16.9,16.025,4,4,-1.239999915,4,336.65,3003.25,8,14.9255,1.9025,0.175,0.082908415,242.5,8,3611,1.72,6,1,507.5,4,6,0.527449254,9,349.5,-1.1570915,18.37,0.477272727,8,6,10.73,0,0,0.056976898,7.38,-6.721967085,6.45149343,1.46575,0,0.74,12,4.927164415,6,12,0.45375,80.2,11.8,5.575,7.50175,17.8,-0.25125,6,-8.28548436,8,6.75,116
0,Y6Zn2Ni8O24,228.9145309,14.7125,160,1,775,3004.125,30.2,10,0.28,1,43.625,190,2,-5.241817528,1.91,16.9,16.025,2,2,-1.239999915,2,350.65,3003.25,10,15.9195,1.8525,0.175,0.082908415,242.5,10,3611,1.62,6,0,437.5,2,8,0.667773539,9,377.5,-1.1570915,18.37,0.430327869,8,8,10.33,1,0,0.003384133,7.38,-5.35238719,5.09579251,1.46825,0,0.74,12,4.249313955,6,55.5,-1.24625,90.7,13.4,5.575,7.38425,17.8,-0.29125,8,-5.43913904,8,6.75,116
0,Y6Zr2Mn6Zn2O24,83.80925664,16.8625,160,0,775,2925,30.2,7,0.28,0,38.125,190,5.75,-6.907061401,1.55,16.9,16.025,5,5,-1.239999915,5,318.115,3003.25,7,14.34175,1.98375,0.175,0.082908415,242.5,6.25,3611,1.79,6,0.75,490,5.75,4.25,0.505005115,9,312.43,-1.1570915,18.37,0.525,6,5,22.75,0,0,-0.009166497,7.38,-7.030181693,6.738219673,1.51025,0,0.74,12,5.070527536,6,6.25,-0.76125,22.7,17.7,5.575,7.147375,17.8,-0.08375,5,-8.87041076,6,6.75,116
0,Y6Zr2Zn2Co6O24,116.8908945,13.6,160,0,775,3265.5,30.2,9,0.28,0,40.375,190,4.25,-6.19818983,1.88,16.9,16.025,3,3,-1.239999915,3,375.7,3003.25,9,14.87425,1.93875,0.175,0.082908415,242.5,7.75,3611,1.67,6,0,431.1625,4.25,5.75,0.600960943,9,427.6,-1.1570915,18.37,0.481651376,6,7,22.75,0,0,0.009527971,7.38,-6.302615654,5.662323718,1.515125,2,0.74,12,4.532579559,6,32.5,-1.3425,100,11.175,5.575,7.30675,17.8,-0.2075,7,-6.98008657,6,6.75,116
0,Y6Zr2Zn2Fe6O24,72.36735708,13.15,160,0,775,3220.5,30.2,8,0.28,0,39.25,190,5,-6.687714001,1.83,16.9,16.025,4,4,-1.239999915,4,366.775,3003.25,8,14.54425,1.9575,0.175,0.082908415,242.5,7,3611,1.72,6,0.75,520,5,5,0.577178999,9,409.75,-1.1570915,18.37,0.502392344,6,6,22.75,0,0,0.047141437,7.38,-6.754526359,5.895632735,1.510625,1,0.74,12,4.649234068,6,15.25,-0.44625,80.2,10.275,5.575,7.3105,17.8,-0.18875,6,-8.28548436,6,6.75,116
0,Y6Zr2Zn2Ni6O24,187.5196246,13.75,160,1,775,3213.75,30.2,10,0.28,0.75,41.5,190,3.5,-5.620334506,1.91,16.9,16.025,2,2,-1.239999915,2,377.275,3003.25,10,15.28975,1.92,0.175,0.082908415,242.5,8.5,3611,1.62,6,0,467.5,3.5,6.5,0.697465691,9,430.75,-1.1570915,18.37,0.462555066,6,8,22.75,1,0,0.006946863,7.38,-5.727341438,4.878857045,1.5125,2,0.74,12,4.140846223,6,47.875,-1.72125,90.7,11.475,5.575,7.222375,17.8,-0.21875,8,-5.43913904,6,6.75,116
1,Y7Mn8Zn1O24,59.67920269,17.68125,160,0,877.5,2771.0625,30.2,7,0.28,0,35.5625,190,5,-7.281403764,1.55,16.9,13.6625,5,5,-1.239999915,5,289.145,3307.125,7,14.29775,1.98375,0.175,0.082908415,251.25,7,3611,1.79,7,1,518.75,5,5,0.437952148,9,219.74,-1.1570915,18.37,0.367788462,8,5,10.51,0,0,-0.015513233,7.38,-7.416045021,7.57494268,1.495125,0,0.74,12,5.44620255,7,0,0.644375,7.82,21.7,3.6875,7.095875,17.8,-0.138125,5,-8.87041076,8,7.875,116
0,Y7Zn1Co8O24,84.41249622,13.33125,160,0,877.5,3225.0625,30.2,9,0.28,0,38.5625,190,3,-6.336241669,1.88,16.9,13.6625,3,3,-1.239999915,3,365.925,3307.125,9,15.00775,1.92375,0.175,0.082908415,251.25,9,3611,1.67,7,0,440.3,3,7,0.540266832,9,373.3,-1.1570915,18.37,0.329741379,8,7,10.44,0,0,0.009412725,7.38,-6.445956969,6.14041474,1.501625,0,0.74,12,4.72893858,7,35,-0.130625,100,13,3.6875,7.308375,17.8,-0.303125,7,-6.98008657,8,7.875,116
0,Y7Zn1Fe8O24,54.94979021,12.73125,160,0,877.5,3165.0625,30.2,8,0.28,0,37.0625,190,4,-6.988940564,1.83,16.9,13.6625,4,4,-1.239999915,4,354.025,3307.125,8,14.56775,1.94875,0.175,0.082908415,251.25,8,3611,1.72,7,1,558.75,4,6,0.514216198,9,349.5,-1.1570915,18.37,0.347727273,8,6,10.73,0,0,0.059564013,7.38,-7.048504576,6.45149343,1.495625,0,0.74,12,4.884477925,7,12,1.064375,80.2,11.8,3.6875,7.313375,17.8,-0.278125,6,-8.28548436,8,7.875,116
1,Y7Zn1Ni8O24,185.7288263,13.53125,160,1,877.5,3156.0625,30.2,10,0.28,1,40.0625,190,2,-5.565767904,1.91,16.9,13.6625,2,2,-1.239999915,2,368.025,3307.125,10,15.56175,1.89875,0.175,0.082908415,251.25,10,3611,1.62,7,0,488.75,2,8,0.651019918,9,377.5,-1.1570915,18.37,0.31352459,8,8,10.33,1,0,0.005971248,7.38,-5.678924681,5.09579251,1.498125,0,0.74,12,4.206627465,7,55.5,-0.635625,90.7,13.4,3.6875,7.195875,17.8,-0.318125,8,-5.43913904,8,7.875,116
0,Y8Co1Ni7O24,70.94302761,12.325,980,1,980,3316.625,11.3,10,0,0.875,36.3125,260,2.125,-5.986027501,1.91,1.8,11.3,2,2,-6.464599775,2,385.1375,3611,10,15.13475,1.948125,0,0.124302255,260,9.875,3611,1.62,8,0,533.94375,2.125,7.875,0.618419527,9,376.975,-6.34029752,0,0.197938144,7,8,10.44,1,0,0.008988547,17.15,-6.101341208,5.226370289,1.5284375,0,1.02,12,4.229229864,8,52.9375,0.038125,100,13.35,1.8,7.0215625,0,-0.343125,8,-5.43913904,7,9,17.2
0,Y8Co2Ni6O24,53.30068351,12.3,980,1,980,3325.25,11.3,10,0,0.75,36.125,260,2.25,-6.082336721,1.91,1.8,11.3,2,2,-6.464599775,2,384.875,3611,10,15.0655,1.95125,0,0.124302255,260,9.75,3611,1.62,8,0,527.8875,2.25,7.75,0.6033453,9,376.45,-6.34029752,0,0.199170124,6,8,10.44,1,0,0.009418732,17.15,-6.197220244,5.356948068,1.528875,0,1.02,12,4.294518754,8,50.375,0.10125,100,13.3,1.8,7.035625,0,-0.34125,8,-5.43913904,6,9,17.2
0,Y8Co4Ni4O24,17.70199531,12.25,980,1,980,3342.5,11.3,10,0,0.5,35.75,260,2.5,-6.274955163,1.91,1.8,11.3,2,2,-6.464599775,2,384.35,3611,10,14.927,1.9575,0,0.124302255,260,9.5,3611,1.62,8,0,515.775,2.5,7.5,0.575299008,9,375.4,-6.34029752,0,0.201680672,4,8,10.44,1,0,0.010279101,17.15,-6.388978316,5.618103625,1.52975,0,1.02,12,4.425096533,8,45.25,0.2275,100,13.2,1.8,7.06375,0,-0.3375,8,-5.43913904,4,9,17.2
0,Y8Co6Ni2O24,61.55780711,12.2,980,0,980,3359.75,11.3,9,0,0.25,35.375,260,2.75,-6.467573604,1.91,1.8,11.3,3,2,-6.464599775,3,383.825,3611,10,14.7885,1.96375,0,0.124302255,260,9.25,3611,1.67,8,0,503.6625,2.75,7.25,0.549744337,9,374.35,-6.34029752,0,0.204255319,6,7,10.44,1,0,0.011139471,17.15,-6.580736388,5.879259183,1.530625,0,1.02,12,4.555674311,8,40.125,0.35375,100,13.1,1.8,7.091875,0,-0.33375,8,-6.98008657,6,9,17.2
0,Y8Co7Ni1O24,51.91571301,12.175,980,0,980,3368.375,11.3,9,0,0.125,35.1875,260,2.875,-6.563882824,1.91,1.8,11.3,3,2,-6.464599775,3,383.5625,3611,10,14.71925,1.966875,0,0.124302255,260,9.125,3611,1.67,8,0,497.60625,2.875,7.125,0.537799854,9,373.825,-6.34029752,0,0.205567452,7,7,10.44,1,0,0.011569655,17.15,-6.676615424,6.009836961,1.5310625,0,1.02,12,4.620963201,8,37.5625,0.416875,100,13.05,1.8,7.1059375,0,-0.331875,8,-6.98008657,7,9,17.2
1,Y8Co8O24,48.77586891,12.15,980,0,980,3377,11.3,9,0,0,35,260,3,-6.660192045,1.88,1.8,11.3,3,3,-6.464599775,3,383.3,3611,9,14.65,1.97,0,0.124302255,260,9,3611,1.67,8,0,491.55,3,7,0.526363377,9,373.3,-6.34029752,0,0.206896552,8,7,10.44,0,0,0.01199984,17.15,-6.77249446,6.14041474,1.5315,0,1.02,12,4.68625209,8,35,0.48,100,13,1.8,7.12,0,-0.33,7,-6.98008657,8,9,17.2
0,Y8Cr1Co7O24,73.23476723,11.64375,980,0,980,3364.625,11.3,9,0,0,34.4375,260,3.375,-6.817987108,1.88,1.8,11.3,3,3,-6.464599775,3,381.1875,3611,9,14.615,1.98125,0,0.124302255,260,8.625,3611,1.67,8,0.125,510.73125,3.25,6.75,0.507392916,9,369.075,-6.34029752,0,0.210989011,7,7,11.17,0,0,0.018211941,17.15,-6.924077422,6.369993231,1.53125,1,1.02,12,4.801041336,8,34.625,0.241875,100,11.9875,1.8,7.051625,0,-0.31625,7,-6.98008657,7,9,17.2
0,Y8Cr1Fe7O24,17.21211269,11.11875,980,0,980,3312.125,11.3,8,0,0,33.125,260,4.25,-7.389098641,1.83,1.8,11.3,4,4,-6.464599775,4,370.775,3611,8,14.23,2.003125,0,0.124302255,260,7.75,3611,1.72,8,1,614.375,4.125,5.875,0.486600181,9,348.25,-6.34029752,0,0.221198157,7,6,11.17,0,0,0.062094318,17.15,-7.451306579,6.642187085,1.526,0,1.02,12,4.937138263,8,14.5,1.2875,93.7,10.9375,1.8,7.056,0,-0.294375,6,-8.28548436,7,9,17.2
0,Y8Cr1Ga7O24,62.33246794,14.575,980,0,980,3073.6875,11.3,13,0,0,41.4375,260,5.125,-5.067245191,1.81,1.8,11.3,5,5,-6.464599775,0,329.895,3611,13,16.124375,2.0425,0,0.124302255,260,12.125,3611,1.81,8,0.125,750,0.625,9.375,0.725781358,9,266.49,-6.34029752,0,0.169312169,7,10,17.94,0,0,0.04727858,17.15,-5.144268866,4.453254973,1.5999375,0,1.02,12,3.842672206,8,16.6875,4.879375,93.7,17.85,1.8,6.2374375,0,-0.285625,10,-2.97839076,7,9,17.2
0,Y8Cr1Ni7O24,67.66092594,11.81875,980,1,980,3304.25,11.3,10,0,0.875,35.75,260,2.5,-6.143822564,1.91,1.8,11.3,2,2,-6.464599775,2,383.025,3611,10,15.09975,1.959375,0,0.124302255,260,9.5,3611,1.62,8,0.125,553.125,2.375,7.625,0.592397321,9,372.75,-6.34029752,0,0.201680672,7,8,11.17,1,0,0.015200648,17.15,-6.252924171,5.45594878,1.5281875,1,1.02,12,4.34401911,8,52.5625,-0.2,93.7,12.3375,1.8,6.9531875,0,-0.329375,8,-5.43913904,7,9,17.2
1,Y8Cr2Co6O24,62.44816555,11.1375,980,0,980,3352.25,11.3,9,0,0,33.875,260,3.75,-6.975782171,1.88,1.8,11.3,3,3,-6.464599775,3,379.075,3611,9,14.58,1.9925,0,0.124302255,260,8.25,3611,1.67,8,0.25,529.9125,3.5,6.5,0.489742301,9,364.85,-6.34029752,0,0.215246637,6,7,11.17,0,0,0.024424042,17.15,-7.075660384,6.599571723,1.531,1,1.02,12,4.915830581,8,34.25,0.00375,100,10.975,1.8,6.98325,0,-0.3025,7,-6.98008657,6,9,17.2
0,Y8Cr2Fe6O24,14.17874738,10.6875,980,0,980,3307.25,11.3,8,0,0,32.75,260,4.5,-7.465306343,1.83,1.8,11.3,4,4,-6.464599775,4,370.15,3611,8,14.25,2.01125,0,0.124302255,260,7.5,3611,1.72,8,1,618.75,4.25,5.75,0.473020028,9,347,-6.34029752,0,0.224299065,6,6,11.17,0,0,0.062037508,17.15,-7.52757109,6.83288074,1.5265,0,1.02,12,5.03248509,8,17,0.9,93.7,10.075,1.8,6.987,0,-0.28375,6,-8.28548436,6,9,17.2
1,Y8Cr2Ga6O24,55.14080188,13.65,980,0,980,3102.875,11.3,13,0,0,39.875,260,5.25,-5.475146243,1.81,1.8,11.3,5,5,-6.464599775,0,335.11,3611,13,15.87375,2.045,0,0.124302255,260,11.25,3611,1.81,8,0.25,735,1.25,8.75,0.652070924,9,276.92,-6.34029752,0,0.177121771,6,10,17.94,0,0,0.049338304,17.15,-5.550110193,4.956653215,1.589875,0,1.02,12,4.094371328,8,18.875,3.97875,93.7,16,1.8,6.285375,0,-0.27625,10,-2.97839076,6,9,17.2
0,Y8Cr2Ni6O24,71.76198016,11.2875,980,1,980,3300.5,11.3,10,0,0.75,35,260,3,-6.397926848,1.91,1.8,11.3,2,2,-6.464599775,2,380.65,3611,10,14.9955,1.97375,0,0.124302255,260,9,3611,1.62,8,0.25,566.25,2.75,7.25,0.555713731,9,368,-6.34029752,0,0.206896552,6,8,11.17,1,0,0.021842934,17.15,-6.500386169,5.81610505,1.528375,1,1.02,12,4.524097245,8,49.625,-0.375,93.7,11.275,1.8,6.898875,0,-0.31375,8,-5.43913904,6,9,17.2
0,Y8Cr4Co4O24,34.2214622,10.125,980,0,980,3327.5,11.3,9,0,0,32.75,260,4.5,-7.291372298,1.88,1.8,11.3,3,3,-6.464599775,3,374.85,3611,9,14.51,2.015,0,0.124302255,260,7.5,3611,1.67,8,0.5,568.275,4,6,0.457885488,9,356.4,-6.34029752,0,0.224299065,4,7,11.17,0,0,0.036848244,17.15,-7.378826309,7.058728705,1.5305,1,1.02,12,5.145409073,8,33.5,-0.4725,100,8.95,1.8,6.8465,0,-0.275,7,-6.98008657,4,9,17.2
0,Y8Cr4Fe4O24,7.99376675,9.825,980,0,980,3297.5,11.3,6,0,0,32,260,5,-7.617721745,1.83,1.8,11.3,6,4,-6.464599775,5,368.9,3611,8,14.29,2.0275,0,0.124302255,260,7,3611,1.85,8,1,627.5,4.5,5.5,0.448013495,9,344.5,-6.34029752,0,0.230769231,4,5,11.17,0,0,0.061923888,17.15,-7.680100113,7.21426805,1.5275,0,1.02,12,5.223178745,8,22,0.125,93.7,8.35,1.8,6.849,0,-0.2625,6,-9.50480758,4,9,17.2
1,Y8Cr4Ga4O24,40.70021975,11.8,980,0,980,3161.25,11.3,13,0,0,36.75,260,5.5,-6.290948345,1.81,1.8,11.3,5,5,-6.464599775,0,345.54,3611,13,15.3725,2.05,0,0.124302255,260,9.5,3611,1.81,8,0.5,705,2.5,7.5,0.541983181,9,297.78,-6.34029752,0,0.195121951,4,10,17.94,0,0,0.053457752,17.15,-6.361792848,5.9634497,1.56975,0,1.02,12,4.59776957,8,23.25,2.1775,93.7,12.3,1.8,6.38125,0,-0.2575,10,-2.97839076,4,9,17.2
0,Y8Cr4Ni4O24,37.60933861,10.225,980,1,980,3293,11.3,10,0,0.5,33.5,260,4,-6.906135415,1.91,1.8,11.3,2,2,-6.464599775,2,375.9,3611,10,14.787,2.0025,0,0.124302255,260,8,3611,1.62,8,0.5,592.5,3.5,6.5,0.494474136,9,358.5,-6.34029752,0,0.218181818,4,8,11.17,1,0,0.035127505,17.15,-6.995310165,6.53641759,1.52875,1,1.02,12,4.884253515,8,43.75,-0.725,93.7,9.15,1.8,6.79025,0,-0.2825,8,-5.43913904,4,9,17.2
0,Y8Cr6Co2O24,28.66375885,9.1125,980,0,980,3302.75,11.3,6,0,0,31.625,260,5.25,-7.606962424,1.88,1.8,11.3,6,3,-6.464599775,5,370.625,3611,9,14.44,2.0375,0,0.124302255,260,6.75,3611,1.85,8,0.75,606.6375,4.5,5.5,0.429920003,9,347.95,-6.34029752,0,0.234146341,6,5,11.17,0,0,0.049272446,17.15,-7.681992233,7.517885688,1.53,1,1.02,12,5.374987564,8,32.75,-0.94875,100,6.925,1.8,6.70975,0,-0.2475,7,-9.50480758,6,9,17.2
0,Y8Cr6Fe2O24,11.01778613,8.9625,980,0,980,3287.75,11.3,6,0,0,31.25,260,5.5,-7.770137148,1.83,1.8,11.3,6,4,-6.464599775,5,367.65,3611,8,14.33,2.04375,0,0.124302255,260,6.5,3611,1.85,8,1,636.25,4.75,5.25,0.425518179,9,342,-6.34029752,0,0.237623762,6,5,11.17,0,0,0.061810268,17.15,-7.832629135,7.59565536,1.5285,0,1.02,12,5.4138724,8,27,-0.65,93.7,6.625,1.8,6.711,0,-0.24125,6,-9.50480758,6,9,17.2
0,Y8Cr6Ni2O24,37.37694705,9.1625,980,0,980,3285.5,11.3,6,0,0.25,32,260,5,-7.414343983,1.91,1.8,11.3,6,2,-6.464599775,5,371.15,3611,10,14.5785,2.03125,0,0.124302255,260,7,3611,1.85,8,0.75,618.75,4.25,5.75,0.445391985,9,349,-6.34029752,0,0.230769231,6,5,11.17,1,0,0.048412076,17.15,-7.490234161,7.25673013,1.529125,1,1.02,12,5.244409785,8,37.875,-1.075,93.7,7.025,1.8,6.681625,0,-0.25125,8,-9.50480758,6,9,17.2
